FIP,STNAME,YEAR,MO,POP
26,Michigan,1992,05,"7,121,293   "
27,Minnesota,1992,05,"3,338,867   "
28,Mississippi,1992,05,"1,925,955   "
29,Missouri,1992,05,"3,915,865   "
30,Montana,1992,05,"611,022   "
31,Nebraska,1992,05,"1,186,069   "
32,Nevada,1992,05,"1,040,843   "
33,New Hampshire,1992,05,"848,776   "
34,New Jersey,1992,05,"6,092,169   "
35,New Mexico,1992,05,"1,161,155   "
36,New York,1992,05,"14,107,346   "
51000,New York city,1992,05,"5,849,370   "
37,North Carolina,1992,05,"5,257,125   "
38,North Dakota,1992,05,"466,088   "
39,Ohio,1992,05,"8,333,952   "
40,Oklahoma,1992,05,"2,385,475   "
41,Oregon,1992,05,"2,284,844   "
42,Pennsylvania,1992,05,"9,277,690   "
44,Rhode Island,1992,05,"779,160   "
45,South Carolina,1992,05,"2,694,361   "
46,South Dakota,1992,05,"509,576   "
47,Tennessee,1992,05,"3,867,257   "
48,Texas,1992,05,"13,000,439   "
49,Utah,1992,05,"1,244,004   "
50,Vermont,1992,05,"434,707   "
51,Virginia,1992,05,"4,769,702   "
53,Washington,1992,05,"3,845,053   "
54,West Virginia,1992,05,"1,414,418   "
55,Wisconsin,1992,05,"3,759,209   "
56,Wyoming,1992,05,"338,623   "
01,Alabama,1992,06,"3,148,063   "
02,Alaska,1992,06,"394,741   "
04,Arizona,1992,06,"2,948,514   "
05,Arkansas,1992,06,"1,822,353   "
06,California,1992,06,"23,055,746   "
037,Los Angeles County,1992,06,"6,758,670   "
08,Colorado,1992,06,"2,614,325   "
09,Connecticut,1992,06,"2,557,892   "
10,Delaware,1992,06,"528,282   "
11,District of Columbia,1992,06,"473,968   "
12,Florida,1992,06,"10,678,657   "
13,Georgia,1992,06,"5,079,326   "
15,Hawaii,1992,06,"839,935   "
16,Idaho,1992,06,"773,004   "
17,Illinois,1992,06,"8,837,467   "
18,Indiana,1992,06,"4,286,022   "
19,Iowa,1992,06,"2,123,843   "
20,Kansas,1992,06,"1,856,354   "
21,Kentucky,1992,06,"2,853,493   "
22,Louisiana,1992,06,"3,117,639   "
23,Maine,1992,06,"945,305   "
24,Maryland,1992,06,"3,741,740   "
25,Massachusetts,1992,06,"4,683,702   "
26,Michigan,1992,06,"7,125,993   "
27,Minnesota,1992,06,"3,341,552   "
28,Mississippi,1992,06,"1,927,057   "
29,Missouri,1992,06,"3,917,447   "
30,Montana,1992,06,"611,988   "
31,Nebraska,1992,06,"1,187,313   "
32,Nevada,1992,06,"1,044,768   "
33,New Hampshire,1992,06,"848,872   "
34,New Jersey,1992,06,"6,093,347   "
35,New Mexico,1992,06,"1,163,367   "
36,New York,1992,06,"14,108,426   "
51000,New York city,1992,06,"5,849,500   "
37,North Carolina,1992,06,"5,263,613   "
38,North Dakota,1992,06,"466,159   "
39,Ohio,1992,06,"8,337,881   "
40,Oklahoma,1992,06,"2,387,664   "
41,Oregon,1992,06,"2,289,115   "
42,Pennsylvania,1992,06,"9,279,301   "
44,Rhode Island,1992,06,"779,648   "
45,South Carolina,1992,06,"2,697,339   "
46,South Dakota,1992,06,"510,665   "
47,Tennessee,1992,06,"3,871,852   "
48,Texas,1992,06,"13,019,041   "
49,Utah,1992,06,"1,247,453   "
50,Vermont,1992,06,"434,731   "
51,Virginia,1992,06,"4,775,829   "
53,Washington,1992,06,"3,852,296   "
54,West Virginia,1992,06,"1,415,295   "
55,Wisconsin,1992,06,"3,763,665   "
56,Wyoming,1992,06,"339,644   "
01,Alabama,1992,07,"3,150,865   "
02,Alaska,1992,07,"395,733   "
04,Arizona,1992,07,"2,956,297   "
05,Arkansas,1992,07,"1,823,765   "
06,California,1992,07,"23,081,837   "
037,Los Angeles County,1992,07,"6,762,179   "
08,Colorado,1992,07,"2,620,303   "
09,Connecticut,1992,07,"2,556,355   "
10,Delaware,1992,07,"528,358   "
11,District of Columbia,1992,07,"473,334   "
12,Florida,1992,07,"10,696,012   "
13,Georgia,1992,07,"5,088,337   "
15,Hawaii,1992,07,"841,066   "
16,Idaho,1992,07,"775,004   "
17,Illinois,1992,07,"8,844,716   "
18,Indiana,1992,07,"4,289,589   "
19,Iowa,1992,07,"2,125,171   "
20,Kansas,1992,07,"1,858,366   "
21,Kentucky,1992,07,"2,855,543   "
22,Louisiana,1992,07,"3,119,660   "
23,Maine,1992,07,"945,282   "
24,Maryland,1992,07,"3,743,565   "
25,Massachusetts,1992,07,"4,682,692   "
26,Michigan,1992,07,"7,131,693   "
27,Minnesota,1992,07,"3,344,237   "
28,Mississippi,1992,07,"1,928,159   "
29,Missouri,1992,07,"3,920,028   "
30,Montana,1992,07,"612,954   "
31,Nebraska,1992,07,"1,188,556   "
32,Nevada,1992,07,"1,048,694   "
33,New Hampshire,1992,07,"848,967   "
34,New Jersey,1992,07,"6,095,525   "
35,New Mexico,1992,07,"1,165,579   "
36,New York,1992,07,"14,110,507   "
51000,New York city,1992,07,"5,849,830   "
37,North Carolina,1992,07,"5,269,100   "
38,North Dakota,1992,07,"466,231   "
39,Ohio,1992,07,"8,341,811   "
40,Oklahoma,1992,07,"2,390,852   "
41,Oregon,1992,07,"2,292,385   "
42,Pennsylvania,1992,07,"9,280,911   "
44,Rhode Island,1992,07,"779,136   "
45,South Carolina,1992,07,"2,699,317   "
46,South Dakota,1992,07,"510,754   "
47,Tennessee,1992,07,"3,876,447   "
48,Texas,1992,07,"13,037,642   "
49,Utah,1992,07,"1,251,901   "
50,Vermont,1992,07,"434,755   "
51,Virginia,1992,07,"4,780,957   "
53,Washington,1992,07,"3,860,539   "
54,West Virginia,1992,07,"1,415,171   "
55,Wisconsin,1992,07,"3,767,120   "
56,Wyoming,1992,07,"339,666   "
01,Alabama,1992,08,"3,155,667   "
02,Alaska,1992,08,"396,724   "
04,Arizona,1992,08,"2,967,081   "
05,Arkansas,1992,08,"1,827,177   "
06,California,1992,08,"23,090,929   "
037,Los Angeles County,1992,08,"6,762,988   "
08,Colorado,1992,08,"2,629,280   "
09,Connecticut,1992,08,"2,556,818   "
10,Delaware,1992,08,"529,434   "
11,District of Columbia,1992,08,"472,699   "
12,Florida,1992,08,"10,713,367   "
13,Georgia,1992,08,"5,098,348   "
15,Hawaii,1992,08,"841,197   "
16,Idaho,1992,08,"778,004   "
17,Illinois,1992,08,"8,852,965   "
18,Indiana,1992,08,"4,295,156   "
19,Iowa,1992,08,"2,127,499   "
20,Kansas,1992,08,"1,861,378   "
21,Kentucky,1992,08,"2,859,593   "
22,Louisiana,1992,08,"3,121,681   "
23,Maine,1992,08,"945,259   "
24,Maryland,1992,08,"3,745,390   "
25,Massachusetts,1992,08,"4,684,682   "
26,Michigan,1992,08,"7,135,392   "
27,Minnesota,1992,08,"3,348,922   "
28,Mississippi,1992,08,"1,930,261   "
29,Missouri,1992,08,"3,924,610   "
30,Montana,1992,08,"613,921   "
31,Nebraska,1992,08,"1,189,800   "
32,Nevada,1992,08,"1,052,620   "
33,New Hampshire,1992,08,"850,063   "
34,New Jersey,1992,08,"6,099,704   "
35,New Mexico,1992,08,"1,167,792   "
36,New York,1992,08,"14,116,588   "
51000,New York city,1992,08,"5,853,260   "
37,North Carolina,1992,08,"5,279,587   "
38,North Dakota,1992,08,"466,303   "
39,Ohio,1992,08,"8,347,740   "
40,Oklahoma,1992,08,"2,393,041   "
41,Oregon,1992,08,"2,297,656   "
42,Pennsylvania,1992,08,"9,285,521   "
44,Rhode Island,1992,08,"779,624   "
45,South Carolina,1992,08,"2,703,295   "
46,South Dakota,1992,08,"511,843   "
47,Tennessee,1992,08,"3,882,042   "
48,Texas,1992,08,"13,061,243   "
49,Utah,1992,08,"1,256,349   "
50,Vermont,1992,08,"434,780   "
51,Virginia,1992,08,"4,788,085   "
53,Washington,1992,08,"3,869,782   "
54,West Virginia,1992,08,"1,417,048   "
55,Wisconsin,1992,08,"3,771,576   "
56,Wyoming,1992,08,"340,687   "
01,Alabama,1992,09,"3,159,469   "
02,Alaska,1992,09,"397,715   "
04,Arizona,1992,09,"2,976,865   "
05,Arkansas,1992,09,"1,830,589   "
06,California,1992,09,"23,101,020   "
037,Los Angeles County,1992,09,"6,764,297   "
08,Colorado,1992,09,"2,637,258   "
09,Connecticut,1992,09,"2,556,281   "
10,Delaware,1992,09,"530,510   "
11,District of Columbia,1992,09,"473,065   "
12,Florida,1992,09,"10,731,722   "
13,Georgia,1992,09,"5,109,359   "
15,Hawaii,1992,09,"842,328   "
16,Idaho,1992,09,"780,004   "
17,Illinois,1992,09,"8,862,214   "
18,Indiana,1992,09,"4,300,724   "
19,Iowa,1992,09,"2,128,827   "
20,Kansas,1992,09,"1,863,390   "
21,Kentucky,1992,09,"2,863,643   "
22,Louisiana,1992,09,"3,124,703   "
23,Maine,1992,09,"946,235   "
24,Maryland,1992,09,"3,748,214   "
25,Massachusetts,1992,09,"4,685,672   "
26,Michigan,1992,09,"7,141,092   "
27,Minnesota,1992,09,"3,353,607   "
28,Mississippi,1992,09,"1,932,362   "
29,Missouri,1992,09,"3,928,191   "
30,Montana,1992,09,"614,887   "
31,Nebraska,1992,09,"1,191,044   "
32,Nevada,1992,09,"1,056,545   "
33,New Hampshire,1992,09,"851,159   "
34,New Jersey,1992,09,"6,102,882   "
35,New Mexico,1992,09,"1,170,004   "
36,New York,1992,09,"14,123,669   "
51000,New York city,1992,09,"5,856,990   "
37,North Carolina,1992,09,"5,290,074   "
38,North Dakota,1992,09,"467,375   "
39,Ohio,1992,09,"8,353,669   "
40,Oklahoma,1992,09,"2,395,230   "
41,Oregon,1992,09,"2,303,926   "
42,Pennsylvania,1992,09,"9,291,131   "
44,Rhode Island,1992,09,"779,113   "
45,South Carolina,1992,09,"2,707,273   "
46,South Dakota,1992,09,"511,931   "
47,Tennessee,1992,09,"3,887,637   "
48,Texas,1992,09,"13,085,845   "
49,Utah,1992,09,"1,260,798   "
50,Vermont,1992,09,"435,804   "
51,Virginia,1992,09,"4,795,212   "
53,Washington,1992,09,"3,878,026   "
54,West Virginia,1992,09,"1,417,924   "
55,Wisconsin,1992,09,"3,777,031   "
56,Wyoming,1992,09,"340,709   "
01,Alabama,1992,10,"3,164,271   "
02,Alaska,1992,10,"397,707   "
04,Arizona,1992,10,"2,986,649   "
05,Arkansas,1992,10,"1,834,000   "
06,California,1992,10,"23,112,112   "
037,Los Angeles County,1992,10,"6,765,606   "
08,Colorado,1992,10,"2,646,235   "
09,Connecticut,1992,10,"2,556,745   "
10,Delaware,1992,10,"531,586   "
11,District of Columbia,1992,10,"472,431   "
12,Florida,1992,10,"10,750,077   "
13,Georgia,1992,10,"5,120,370   "
15,Hawaii,1992,10,"843,459   "
16,Idaho,1992,10,"783,004   "
17,Illinois,1992,10,"8,871,463   "
18,Indiana,1992,10,"4,306,291   "
19,Iowa,1992,10,"2,131,155   "
20,Kansas,1992,10,"1,865,402   "
21,Kentucky,1992,10,"2,867,693   "
22,Louisiana,1992,10,"3,127,724   "
23,Maine,1992,10,"946,212   "
24,Maryland,1992,10,"3,751,039   "
25,Massachusetts,1992,10,"4,687,662   "
26,Michigan,1992,10,"7,145,792   "
27,Minnesota,1992,10,"3,359,292   "
28,Mississippi,1992,10,"1,934,464   "
29,Missouri,1992,10,"3,932,773   "
30,Montana,1992,10,"616,853   "
31,Nebraska,1992,10,"1,193,288   "
32,Nevada,1992,10,"1,060,471   "
33,New Hampshire,1992,10,"852,255   "
34,New Jersey,1992,10,"6,107,060   "
35,New Mexico,1992,10,"1,172,216   "
36,New York,1992,10,"14,130,750   "
51000,New York city,1992,10,"5,860,820   "
37,North Carolina,1992,10,"5,300,561   "
38,North Dakota,1992,10,"467,447   "
39,Ohio,1992,10,"8,360,599   "
40,Oklahoma,1992,10,"2,397,419   "
41,Oregon,1992,10,"2,309,197   "
42,Pennsylvania,1992,10,"9,296,741   "
44,Rhode Island,1992,10,"779,601   "
45,South Carolina,1992,10,"2,711,251   "
46,South Dakota,1992,10,"513,020   "
47,Tennessee,1992,10,"3,893,233   "
48,Texas,1992,10,"13,111,446   "
49,Utah,1992,10,"1,266,246   "
50,Vermont,1992,10,"435,829   "
51,Virginia,1992,10,"4,803,340   "
53,Washington,1992,10,"3,887,269   "
54,West Virginia,1992,10,"1,418,801   "
55,Wisconsin,1992,10,"3,782,487   "
56,Wyoming,1992,10,"341,730   "
01,Alabama,1992,11,"3,168,073   "
02,Alaska,1992,11,"398,698   "
04,Arizona,1992,11,"2,996,433   "
05,Arkansas,1992,11,"1,836,412   "
06,California,1992,11,"23,118,204   "
037,Los Angeles County,1992,11,"6,765,715   "
08,Colorado,1992,11,"2,654,213   "
09,Connecticut,1992,11,"2,556,208   "
10,Delaware,1992,11,"531,662   "
11,District of Columbia,1992,11,"472,796   "
12,Florida,1992,11,"10,766,433   "
13,Georgia,1992,11,"5,129,381   "
15,Hawaii,1992,11,"844,591   "
16,Idaho,1992,11,"785,004   "
17,Illinois,1992,11,"8,879,712   "
18,Indiana,1992,11,"4,310,859   "
19,Iowa,1992,11,"2,132,484   "
20,Kansas,1992,11,"1,867,414   "
21,Kentucky,1992,11,"2,870,742   "
22,Louisiana,1992,11,"3,129,745   "
23,Maine,1992,11,"947,189   "
24,Maryland,1992,11,"3,752,864   "
25,Massachusetts,1992,11,"4,688,652   "
26,Michigan,1992,11,"7,149,492   "
27,Minnesota,1992,11,"3,362,977   "
28,Mississippi,1992,11,"1,936,566   "
29,Missouri,1992,11,"3,936,354   "
30,Montana,1992,11,"617,819   "
31,Nebraska,1992,11,"1,193,531   "
32,Nevada,1992,11,"1,064,396   "
33,New Hampshire,1992,11,"852,350   "
34,New Jersey,1992,11,"6,110,238   "
35,New Mexico,1992,11,"1,174,428   "
36,New York,1992,11,"14,134,831   "
51000,New York city,1992,11,"5,863,450   "
37,North Carolina,1992,11,"5,310,048   "
38,North Dakota,1992,11,"467,519   "
39,Ohio,1992,11,"8,365,528   "
40,Oklahoma,1992,11,"2,399,608   "
41,Oregon,1992,11,"2,314,467   "
42,Pennsylvania,1992,11,"9,300,351   "
44,Rhode Island,1992,11,"780,089   "
45,South Carolina,1992,11,"2,715,229   "
46,South Dakota,1992,11,"514,109   "
47,Tennessee,1992,11,"3,898,828   "
48,Texas,1992,11,"13,133,047   "
49,Utah,1992,11,"1,270,695   "
50,Vermont,1992,11,"435,853   "
51,Virginia,1992,11,"4,809,468   "
53,Washington,1992,11,"3,895,512   "
54,West Virginia,1992,11,"1,419,677   "
55,Wisconsin,1992,11,"3,786,942   "
56,Wyoming,1992,11,"341,752   "
01,Alabama,1992,12,"3,171,875   "
02,Alaska,1992,12,"399,690   "
04,Arizona,1992,12,"3,005,216   "
05,Arkansas,1992,12,"1,839,824   "
06,California,1992,12,"23,121,295   "
037,Los Angeles County,1992,12,"6,765,024   "
08,Colorado,1992,12,"2,662,190   "
09,Connecticut,1992,12,"2,555,671   "
10,Delaware,1992,12,"532,738   "
11,District of Columbia,1992,12,"472,162   "
12,Florida,1992,12,"10,780,788   "
13,Georgia,1992,12,"5,138,391   "
15,Hawaii,1992,12,"845,722   "
16,Idaho,1992,12,"788,005   "
17,Illinois,1992,12,"8,885,961   "
18,Indiana,1992,12,"4,315,426   "
19,Iowa,1992,12,"2,133,812   "
20,Kansas,1992,12,"1,868,425   "
21,Kentucky,1992,12,"2,874,792   "
22,Louisiana,1992,12,"3,130,767   "
23,Maine,1992,12,"947,166   "
24,Maryland,1992,12,"3,754,688   "
25,Massachusetts,1992,12,"4,688,642   "
26,Michigan,1992,12,"7,153,192   "
27,Minnesota,1992,12,"3,366,662   "
28,Mississippi,1992,12,"1,938,668   "
29,Missouri,1992,12,"3,939,936   "
30,Montana,1992,12,"618,786   "
31,Nebraska,1992,12,"1,194,775   "
32,Nevada,1992,12,"1,068,322   "
33,New Hampshire,1992,12,"853,446   "
34,New Jersey,1992,12,"6,112,416   "
35,New Mexico,1992,12,"1,176,640   "
36,New York,1992,12,"14,137,912   "
51000,New York city,1992,12,"5,865,680   "
37,North Carolina,1992,12,"5,318,535   "
38,North Dakota,1992,12,"467,591   "
39,Ohio,1992,12,"8,369,458   "
40,Oklahoma,1992,12,"2,401,796   "
41,Oregon,1992,12,"2,318,738   "
42,Pennsylvania,1992,12,"9,302,961   "
44,Rhode Island,1992,12,"779,577   "
45,South Carolina,1992,12,"2,718,207   "
46,South Dakota,1992,12,"515,198   "
47,Tennessee,1992,12,"3,903,423   "
48,Texas,1992,12,"13,154,649   "
49,Utah,1992,12,"1,275,143   "
50,Vermont,1992,12,"436,877   "
51,Virginia,1992,12,"4,815,595   "
53,Washington,1992,12,"3,903,755   "
54,West Virginia,1992,12,"1,420,554   "
55,Wisconsin,1992,12,"3,791,398   "
56,Wyoming,1992,12,"342,773   "
01,Alabama,1993,01,"3,175,677   "
02,Alaska,1993,01,"399,681   "
04,Arizona,1993,01,"3,015,000   "
05,Arkansas,1993,01,"1,842,236   "
06,California,1993,01,"23,126,387   "
037,Los Angeles County,1993,01,"6,764,733   "
08,Colorado,1993,01,"2,670,168   "
09,Connecticut,1993,01,"2,555,134   "
10,Delaware,1993,01,"533,814   "
11,District of Columbia,1993,01,"472,527   "
12,Florida,1993,01,"10,797,143   "
13,Georgia,1993,01,"5,148,402   "
15,Hawaii,1993,01,"845,853   "
16,Idaho,1993,01,"790,005   "
17,Illinois,1993,01,"8,893,210   "
18,Indiana,1993,01,"4,318,993   "
19,Iowa,1993,01,"2,135,140   "
20,Kansas,1993,01,"1,870,437   "
21,Kentucky,1993,01,"2,877,842   "
22,Louisiana,1993,01,"3,132,788   "
23,Maine,1993,01,"947,143   "
24,Maryland,1993,01,"3,756,513   "
25,Massachusetts,1993,01,"4,689,632   "
26,Michigan,1993,01,"7,155,891   "
27,Minnesota,1993,01,"3,371,347   "
28,Mississippi,1993,01,"1,940,770   "
29,Missouri,1993,01,"3,943,518   "
30,Montana,1993,01,"619,752   "
31,Nebraska,1993,01,"1,196,019   "
32,Nevada,1993,01,"1,072,248   "
33,New Hampshire,1993,01,"853,542   "
34,New Jersey,1993,01,"6,115,595   "
35,New Mexico,1993,01,"1,178,853   "
36,New York,1993,01,"14,141,993   "
51000,New York city,1993,01,"5,868,010   "
37,North Carolina,1993,01,"5,328,022   "
38,North Dakota,1993,01,"468,663   "
39,Ohio,1993,01,"8,374,387   "
40,Oklahoma,1993,01,"2,402,985   "
41,Oregon,1993,01,"2,324,008   "
42,Pennsylvania,1993,01,"9,306,571   "
44,Rhode Island,1993,01,"780,066   "
45,South Carolina,1993,01,"2,722,185   "
46,South Dakota,1993,01,"515,287   "
47,Tennessee,1993,01,"3,909,018   "
48,Texas,1993,01,"13,176,250   "
49,Utah,1993,01,"1,279,592   "
50,Vermont,1993,01,"436,902   "
51,Virginia,1993,01,"4,821,723   "
53,Washington,1993,01,"3,911,998   "
54,West Virginia,1993,01,"1,421,430   "
55,Wisconsin,1993,01,"3,795,853   "
56,Wyoming,1993,01,"342,795   "
01,Alabama,1993,02,"3,178,479   "
02,Alaska,1993,02,"400,672   "
04,Arizona,1993,02,"3,023,784   "
05,Arkansas,1993,02,"1,845,647   "
06,California,1993,02,"23,128,478   "
037,Los Angeles County,1993,02,"6,763,642   "
08,Colorado,1993,02,"2,678,145   "
09,Connecticut,1993,02,"2,554,597   "
10,Delaware,1993,02,"533,891   "
11,District of Columbia,1993,02,"471,893   "
12,Florida,1993,02,"10,811,498   "
13,Georgia,1993,02,"5,156,413   "
15,Hawaii,1993,02,"846,984   "
16,Idaho,1993,02,"792,005   "
17,Illinois,1993,02,"8,899,459   "
18,Indiana,1993,02,"4,323,561   "
19,Iowa,1993,02,"2,136,468   "
20,Kansas,1993,02,"1,872,449   "
21,Kentucky,1993,02,"2,880,892   "
22,Louisiana,1993,02,"3,134,809   "
23,Maine,1993,02,"948,120   "
24,Maryland,1993,02,"3,757,338   "
25,Massachusetts,1993,02,"4,689,623   "
26,Michigan,1993,02,"7,158,591   "
27,Minnesota,1993,02,"3,375,032   "
28,Mississippi,1993,02,"1,941,872   "
29,Missouri,1993,02,"3,946,099   "
30,Montana,1993,02,"620,718   "
31,Nebraska,1993,02,"1,197,263   "
32,Nevada,1993,02,"1,076,173   "
33,New Hampshire,1993,02,"854,637   "
34,New Jersey,1993,02,"6,116,773   "
35,New Mexico,1993,02,"1,181,065   "
36,New York,1993,02,"14,144,074   "
51000,New York city,1993,02,"5,869,840   "
37,North Carolina,1993,02,"5,336,509   "
38,North Dakota,1993,02,"468,735   "
39,Ohio,1993,02,"8,377,316   "
40,Oklahoma,1993,02,"2,405,174   "
41,Oregon,1993,02,"2,328,279   "
42,Pennsylvania,1993,02,"9,308,181   "
44,Rhode Island,1993,02,"779,554   "
45,South Carolina,1993,02,"2,725,163   "
46,South Dakota,1993,02,"516,376   "
47,Tennessee,1993,02,"3,913,613   "
48,Texas,1993,02,"13,195,851   "
49,Utah,1993,02,"1,283,040   "
50,Vermont,1993,02,"436,926   "
51,Virginia,1993,02,"4,826,851   "
53,Washington,1993,02,"3,919,242   "
54,West Virginia,1993,02,"1,422,307   "
55,Wisconsin,1993,02,"3,799,309   "
56,Wyoming,1993,02,"343,816   "
01,Alabama,1993,03,"3,182,281   "
02,Alaska,1993,03,"401,664   "
04,Arizona,1993,03,"3,032,568   "
05,Arkansas,1993,03,"1,848,059   "
06,California,1993,03,"23,130,570   "
037,Los Angeles County,1993,03,"6,762,351   "
08,Colorado,1993,03,"2,685,123   "
09,Connecticut,1993,03,"2,553,060   "
10,Delaware,1993,03,"534,967   "
11,District of Columbia,1993,03,"472,259   "
12,Florida,1993,03,"10,825,854   "
13,Georgia,1993,03,"5,165,424   "
15,Hawaii,1993,03,"848,115   "
16,Idaho,1993,03,"795,005   "
17,Illinois,1993,03,"8,905,708   "
18,Indiana,1993,03,"4,327,128   "
19,Iowa,1993,03,"2,137,796   "
20,Kansas,1993,03,"1,873,461   "
21,Kentucky,1993,03,"2,883,941   "
22,Louisiana,1993,03,"3,135,830   "
23,Maine,1993,03,"948,096   "
24,Maryland,1993,03,"3,759,162   "
25,Massachusetts,1993,03,"4,689,613   "
26,Michigan,1993,03,"7,161,291   "
27,Minnesota,1993,03,"3,378,717   "
28,Mississippi,1993,03,"1,943,974   "
29,Missouri,1993,03,"3,948,681   "
30,Montana,1993,03,"622,684   "
31,Nebraska,1993,03,"1,197,506   "
32,Nevada,1993,03,"1,079,099   "
33,New Hampshire,1993,03,"854,733   "
34,New Jersey,1993,03,"6,118,951   "
35,New Mexico,1993,03,"1,183,277   "
36,New York,1993,03,"14,145,154   "
51000,New York city,1993,03,"5,871,370   "
37,North Carolina,1993,03,"5,344,996   "
38,North Dakota,1993,03,"468,807   "
39,Ohio,1993,03,"8,381,246   "
40,Oklahoma,1993,03,"2,406,363   "
41,Oregon,1993,03,"2,333,549   "
42,Pennsylvania,1993,03,"9,310,791   "
44,Rhode Island,1993,03,"780,042   "
45,South Carolina,1993,03,"2,728,141   "
46,South Dakota,1993,03,"516,464   "
47,Tennessee,1993,03,"3,917,208   "
48,Texas,1993,03,"13,215,453   "
49,Utah,1993,03,"1,287,488   "
50,Vermont,1993,03,"436,950   "
51,Virginia,1993,03,"4,831,978   "
53,Washington,1993,03,"3,927,485   "
54,West Virginia,1993,03,"1,423,183   "
55,Wisconsin,1993,03,"3,802,764   "
56,Wyoming,1993,03,"343,838   "
01,Alabama,1993,04,"3,185,083   "
02,Alaska,1993,04,"401,655   "
04,Arizona,1993,04,"3,042,352   "
05,Arkansas,1993,04,"1,850,471   "
06,California,1993,04,"23,133,661   "
037,Los Angeles County,1993,04,"6,761,660   "
08,Colorado,1993,04,"2,693,100   "
09,Connecticut,1993,04,"2,552,523   "
10,Delaware,1993,04,"535,043   "
11,District of Columbia,1993,04,"471,624   "
12,Florida,1993,04,"10,841,209   "
13,Georgia,1993,04,"5,174,435   "
15,Hawaii,1993,04,"848,246   "
16,Idaho,1993,04,"797,005   "
17,Illinois,1993,04,"8,911,957   "
18,Indiana,1993,04,"4,331,695   "
19,Iowa,1993,04,"2,139,124   "
20,Kansas,1993,04,"1,875,473   "
21,Kentucky,1993,04,"2,886,991   "
22,Louisiana,1993,04,"3,137,852   "
23,Maine,1993,04,"948,073   "
24,Maryland,1993,04,"3,760,987   "
25,Massachusetts,1993,04,"4,689,603   "
26,Michigan,1993,04,"7,163,991   "
27,Minnesota,1993,04,"3,382,402   "
28,Mississippi,1993,04,"1,945,076   "
29,Missouri,1993,04,"3,952,262   "
30,Montana,1993,04,"623,651   "
31,Nebraska,1993,04,"1,198,750   "
32,Nevada,1993,04,"1,083,025   "
33,New Hampshire,1993,04,"855,829   "
34,New Jersey,1993,04,"6,121,129   "
35,New Mexico,1993,04,"1,185,489   "
36,New York,1993,04,"14,148,235   "
51000,New York city,1993,04,"5,873,500   "
37,North Carolina,1993,04,"5,353,483   "
38,North Dakota,1993,04,"468,879   "
39,Ohio,1993,04,"8,385,175   "
